fecha,producto_id,sucursal,unidades_vendidas,precio_unitario
2024-11-05,P5,Centro,22,7.57
2024-11-05,P6,Centro,21,5.93
2024-11-05,P7,Centro,24,1.81
2024-11-05,P8,Centro,17,9.99
2024-11-05,P9,Centro,20,2.51
2024-11-05,P10,Centro,22,2.19
2024-11-05,P1,Norte,16,2.24
2024-11-05,P2,Norte,18,6.34
2024-11-05,P3,Norte,19,3.23
2024-11-05,P4,Norte,23,7.15
2024-11-05,P5,Norte,24,2.65
2024-11-05,P6,Norte,21,1.67
2024-11-05,P7,Norte,12,6.58
2024-11-05,P8,Norte,27,6.28
2024-11-05,P9,Norte,15,1.54
2024-11-05,P10,Norte,24,2.58
2024-11-05,P1,Sur,24,2.57
2024-11-05,P2,Sur,20,7.29
2024-11-05,P3,Sur,23,7.19
2024-11-05,P4,Sur,18,4.84
2024-11-05,P5,Sur,15,7.96
2024-11-05,P6,Sur,20,9.95
2024-11-05,P7,Sur,19,7.13
2024-11-05,P8,Sur,25,5.6
2024-11-05,P9,Sur,19,8.29
2024-11-05,P10,Sur,31,8.91
2024-11-06,P1,Centro,15,7.29
2024-11-06,P2,Centro,23,5.07
2024-11-06,P3,Centro,15,3.09
2024-11-06,P4,Centro,21,9.53
2024-11-06,P5,Centro,22,5.08
2024-11-06,P6,Centro,22,1.5
2024-11-06,P7,Centro,25,6.08
2024-11-06,P8,Centro,20,4.05
2024-11-06,P9,Centro,22,3.96
2024-11-06,P10,Centro,15,1.94
2024-11-06,P1,Norte,17,6.42
2024-11-06,P2,Norte,17,7.78
2024-11-06,P3,Norte,23,9.99
2024-11-06,P4,Norte,22,9.36
2024-11-06,P5,Norte,18,2.78
2024-11-06,P6,Norte,21,1.95
2024-11-06,P7,Norte,18,8.44
2024-11-06,P8,Norte,15,2.58
2024-11-06,P9,Norte,24,8.75
2024-11-06,P10,Norte,18,4.69
2024-11-06,P1,Sur,15,1.62
2024-11-06,P2,Sur,22,6.41
2024-11-06,P3,Sur,16,8.79
2024-11-06,P4,Sur,27,8.38
2024-11-06,P5,Sur,18,3.93
2024-11-06,P6,Sur,17,2.48
2024-11-06,P7,Sur,17,8.04
2024-11-06,P8,Sur,19,4.76
2024-11-06,P9,Sur,32,3.84
2024-11-06,P10,Sur,20,2.78
2024-11-07,P1,Centro,18,9.64
2024-11-07,P2,Centro,19,7.94
2024-11-07,P3,Centro,17,6.55
2024-11-07,P4,Centro,19,7.73
2024-11-07,P5,Centro,25,8.72
2024-11-07,P6,Centro,23,1.64
2024-11-07,P7,Centro,12,5.58
2024-11-07,P8,Centro,21,9.42
2024-11-07,P9,Centro,15,9.57
2024-11-07,P10,Centro,11,5.81
2024-11-07,P1,Norte,18,9.04
2024-11-07,P2,Norte,23,9.83
2024-11-07,P3,Norte,26,8.69
2024-11-07,P4,Norte,19,3.06
2024-11-07,P5,Norte,17,6.91
2024-11-07,P6,Norte,20,5.22
2024-11-07,P7,Norte,16,3.72
2024-11-07,P8,Norte,24,5.08
2024-11-07,P9,Norte,21,4.99
2024-11-07,P10,Norte,17,9.65
2024-11-07,P1,Sur,26,5.56
2024-11-07,P2,Sur,22,5.32
2024-11-07,P3,Sur,26,2.31
2024-11-07,P4,Sur,22,5.12
2024-11-07,P5,Sur,20,5.03
2024-11-07,P6,Sur,21,5.56
2024-11-07,P7,Sur,27,1.63
2024-11-07,P8,Sur,13,5.65
2024-11-07,P9,Sur,20,7.86
2024-11-07,P10,Sur,27,4.08
2024-11-08,P1,Centro,20,7.0
2024-11-08,P2,Centro,23,7.11
2024-11-08,P3,Centro,23,5.97
2024-11-08,P4,Centro,18,1.88
2024-11-08,P5,Centro,17,3.84
2024-11-08,P6,Centro,16,9.98
2024-11-08,P7,Centro,22,4.7
2024-11-08,P8,Centro,11,1.6
2024-11-08,P9,Centro,20,3.49
2024-11-08,P10,Centro,20,9.33
2024-11-08,P1,Norte,19,6.44
2024-11-08,P2,Norte,13,5.88
2024-11-08,P3,Norte,22,9.24
2024-11-08,P4,Norte,20,4.1
2024-11-08,P5,Norte,19,7.99
2024-11-08,P6,Norte,26,4.87
2024-11-08,P7,Norte,12,5.5
2024-11-08,P8,Norte,19,6.31
2024-11-08,P9,Norte,28,1.65
2024-11-08,P10,Norte,19,6.87
2024-11-08,P1,Sur,24,2.96
2024-11-08,P2,Sur,22,5.93
2024-11-08,P3,Sur,17,2.21
2024-11-08,P4,Sur,21,9.94
2024-11-08,P5,Sur,23,7.14
2024-11-08,P6,Sur,24,2.45
2024-11-08,P7,Sur,18,7.21
2024-11-08,P8,Sur,15,1.57
2024-11-08,P9,Sur,26,4.31
2024-11-08,P10,Sur,21,6.84
2024-11-09,P1,Centro,21,4.34
2024-11-09,P2,Centro,21,2.55
2024-11-09,P3,Centro,16,5.08
2024-11-09,P4,Centro,10,9.15
2024-11-09,P5,Centro,19,7.36
2024-11-09,P6,Centro,24,6.26
2024-11-09,P7,Centro,23,3.99
2024-11-09,P8,Centro,24,9.98
2024-11-09,P9,Centro,22,7.13
2024-11-09,P10,Centro,19,4.88
2024-11-09,P1,Norte,19,7.47
2024-11-09,P2,Norte,18,7.3
2024-11-09,P3,Norte,24,2.64
2024-11-09,P4,Norte,19,5.82
2024-11-09,P5,Norte,17,9.85
2024-11-09,P6,Norte,9,5.75
2024-11-09,P7,Norte,18,5.47
2024-11-09,P8,Norte,21,5.93
2024-11-09,P9,Norte,13,2.11
2024-11-09,P10,Norte,18,4.46
2024-11-09,P1,Sur,21,3.62
2024-11-09,P2,Sur,20,7.81
2024-11-09,P3,Sur,21,3.49
2024-11-09,P4,Sur,10,1.9
2024-11-09,P5,Sur,21,4.89
2024-11-09,P6,Sur,29,3.02
2024-11-09,P7,Sur,23,6.59
2024-11-09,P8,Sur,20,6.72
2024-11-09,P9,Sur,30,8.24
2024-11-09,P10,Sur,16,2.08
2024-11-10,P1,Centro,22,8.66
2024-11-10,P2,Centro,19,4.81
2024-11-10,P3,Centro,15,8.88
2024-11-10,P4,Centro,26,1.65
2024-11-10,P5,Centro,20,7.4
2024-11-10,P6,Centro,15,9.0
2024-11-10,P7,Centro,23,3.48
2024-11-10,P8,Centro,17,6.7
2024-11-10,P9,Centro,18,3.22
2024-11-10,P10,Centro,26,7.65
2024-11-10,P1,Norte,22,8.53
2024-11-10,P2,Norte,19,7.63
2024-11-10,P3,Norte,20,2.29
2024-11-10,P4,Norte,22,8.71
2024-11-10,P5,Norte,22,3.36
2024-11-10,P6,Norte,19,5.97
2024-11-10,P7,Norte,11,1.99
2024-11-10,P8,Norte,21,9.42
2024-11-10,P9,Norte,27,7.68
2024-11-10,P10,Norte,23,5.22
2024-11-10,P1,Sur,21,4.82
2024-11-10,P2,Sur,19,5.77
2024-11-10,P3,Sur,18,7.32
2024-11-10,P4,Sur,21,9.75
2024-11-10,P5,Sur,12,3.09
2024-11-10,P6,Sur,23,3.63
2024-11-10,P7,Sur,25,6.98
2024-11-10,P8,Sur,26,2.97
2024-11-10,P9,Sur,24,7.38
2024-11-10,P10,Sur,23,7.68
2024-11-11,P1,Centro,16,2.09
2024-11-11,P2,Centro,28,7.76
2024-11-11,P3,Centro,27,3.03
2024-11-11,P4,Centro,16,5.57
2024-11-11,P5,Centro,21,6.27
2024-11-11,P6,Centro,18,9.9
2024-11-11,P7,Centro,19,6.63
2024-11-11,P8,Centro,18,2.77
2024-11-11,P9,Centro,15,5.99
2024-11-11,P10,Centro,26,7.23
2024-11-11,P1,Norte,24,8.0
2024-11-11,P2,Norte,18,3.32
2024-11-11,P3,Norte,22,7.46
2024-11-11,P4,Norte,17,8.5
2024-11-11,P5,Norte,19,8.63
2024-11-11,P6,Norte,14,6.06
2024-11-11,P7,Norte,16,3.15
2024-11-11,P8,Norte,18,8.01
2024-11-11,P9,Norte,14,8.57
2024-11-11,P10,Norte,20,6.98
2024-11-11,P1,Sur,25,2.66
2024-11-11,P2,Sur,17,1.59
2024-11-11,P3,Sur,21,9.68
2024-11-11,P4,Sur,32,6.08
2024-11-11,P5,Sur,26,3.11
2024-11-11,P6,Sur,12,3.59
2024-11-11,P7,Sur,16,3.88
2024-11-11,P8,Sur,13,3.27
2024-11-11,P9,Sur,18,3.61
2024-11-11,P10,Sur,22,3.59
2024-11-12,P1,Centro,25,5.8
2024-11-12,P2,Centro,16,9.44
2024-11-12,P3,Centro,25,4.23
2024-11-12,P4,Centro,12,1.59
2024-11-12,P5,Centro,18,2.18
2024-11-12,P6,Centro,13,5.99
2024-11-12,P7,Centro,19,8.12
2024-11-12,P8,Centro,11,9.25
2024-11-12,P9,Centro,22,7.31
2024-11-12,P10,Centro,19,9.8
2024-11-12,P1,Norte,16,8.49
2024-11-12,P2,Norte,20,5.74
2024-11-12,P3,Norte,25,3.67
2024-11-12,P4,Norte,20,6.68
2024-11-12,P5,Norte,19,4.14
2024-11-12,P6,Norte,19,7.25
2024-11-12,P7,Norte,22,1.59
2024-11-12,P8,Norte,21,5.87
2024-11-12,P9,Norte,15,8.55
2024-11-12,P10,Norte,19,8.03
2024-11-12,P1,Sur,22,7.49
2024-11-12,P2,Sur,23,6.22
2024-11-12,P3,Sur,14,8.62
2024-11-12,P4,Sur,19,5.85
2024-11-12,P5,Sur,18,9.64
2024-11-12,P6,Sur,25,5.26
2024-11-12,P7,Sur,20,2.48
2024-11-12,P8,Sur,24,5.08
2024-11-12,P9,Sur,14,9.92
2024-11-12,P10,Sur,19,7.45
2024-11-13,P1,Centro,19,7.88
2024-11-13,P2,Centro,25,7.79
2024-11-13,P3,Centro,27,4.61
2024-11-13,P4,Centro,28,8.01
2024-11-13,P5,Centro,25,4.7
2024-11-13,P6,Centro,8,6.38
2024-11-13,P7,Centro,25,6.51
2024-11-13,P8,Centro,20,3.9
2024-11-13,P9,Centro,23,4.62
2024-11-13,P10,Centro,21,7.92
2024-11-13,P1,Norte,23,6.06
2024-11-13,P2,Norte,23,4.36
2024-11-13,P3,Norte,17,2.63
2024-11-13,P4,Norte,24,4.14
2024-11-13,P5,Norte,18,2.39
2024-11-13,P6,Norte,29,7.28
2024-11-13,P7,Norte,28,4.96
2024-11-13,P8,Norte,29,7.77
2024-11-13,P9,Norte,19,9.97
2024-11-13,P10,Norte,22,2.41
2024-11-13,P1,Sur,24,9.6
2024-11-13,P2,Sur,18,3.1
2024-11-13,P3,Sur,25,4.89
2024-11-13,P4,Sur,13,4.04
2024-11-13,P5,Sur,19,9.45
2024-11-13,P6,Sur,16,3.53
2024-11-13,P7,Sur,14,3.85
2024-11-13,P8,Sur,15,3.57
2024-11-13,P9,Sur,19,7.68
2024-11-13,P10,Sur,22,3.7
2024-11-14,P1,Centro,19,2.1
2024-11-14,P2,Centro,12,7.18
2024-11-14,P3,Centro,22,3.74
2024-11-14,P4,Centro,19,7.65
2024-11-14,P5,Centro,19,5.78
2024-11-14,P6,Centro,22,6.2
2024-11-14,P7,Centro,26,5.39
2024-11-14,P8,Centro,24,3.87
2024-11-14,P9,Centro,18,1.73
2024-11-14,P10,Centro,19,1.72
2024-11-14,P1,Norte,21,1.53
2024-11-14,P2,Norte,18,3.77
2024-11-14,P3,Norte,21,9.17
2024-11-14,P4,Norte,20,7.79
2024-11-14,P5,Norte,18,4.19
2024-11-14,P6,Norte,15,1.82
2024-11-14,P7,Norte,17,8.35
2024-11-14,P8,Norte,21,7.01
2024-11-14,P9,Norte,19,3.05
2024-11-14,P10,Norte,18,5.57
2024-11-14,P1,Sur,27,1.56
2024-11-14,P2,Sur,28,7.83
2024-11-14,P3,Sur,20,1.55
2024-11-14,P4,Sur,22,4.38
2024-11-14,P5,Sur,16,5.25
2024-11-14,P6,Sur,10,1.94
2024-11-14,P7,Sur,26,8.62
2024-11-14,P8,Sur,20,5.59
2024-11-14,P9,Sur,24,3.72
2024-11-14,P10,Sur,21,6.55
2024-11-15,P1,Centro,27,5.48
2024-11-15,P2,Centro,16,6.55
2024-11-15,P3,Centro,20,7.44
2024-11-15,P4,Centro,26,4.17
2024-11-15,P5,Centro,23,4.29
2024-11-15,P6,Centro,26,2.96
2024-11-15,P7,Centro,19,3.22
2024-11-15,P8,Centro,26,8.15
2024-11-15,P9,Centro,22,6.04
2024-11-15,P10,Centro,17,3.26
2024-11-15,P1,Norte,24,3.54
2024-11-15,P2,Norte,19,1.97
2024-11-15,P3,Norte,25,5.24
2024-11-15,P4,Norte,21,8.18
2024-11-15,P5,Norte,22,2.95
2024-11-15,P6,Norte,14,8.68
2024-11-15,P7,Norte,28,4.98
2024-11-15,P8,Norte,19,2.51
2024-11-15,P9,Norte,19,8.35
2024-11-15,P10,Norte,21,7.92
2024-11-15,P1,Sur,21,2.09
2024-11-15,P2,Sur,15,4.38
2024-11-15,P3,Sur,17,2.58
2024-11-15,P4,Sur,23,5.48
2024-11-15,P5,Sur,22,6.66
2024-11-15,P6,Sur,19,3.55
2024-11-15,P7,Sur,14,8.03
2024-11-15,P8,Sur,21,8.83
2024-11-15,P9,Sur,17,4.18
2024-11-15,P10,Sur,16,3.47
2024-11-16,P1,Centro,18,6.24
2024-11-16,P2,Centro,17,8.55
2024-11-16,P3,Centro,16,3.16
2024-11-16,P4,Centro,22,2.55
2024-11-16,P5,Centro,20,5.1
2024-11-16,P6,Centro,22,4.02
2024-11-16,P7,Centro,20,1.96
2024-11-16,P8,Centro,23,8.6
2024-11-16,P9,Centro,18,3.15
2024-11-16,P10,Centro,21,8.05
2024-11-16,P1,Norte,23,4.47
2024-11-16,P2,Norte,22,5.87
2024-11-16,P3,Norte,16,2.63
2024-11-16,P4,Norte,21,4.75
2024-11-16,P5,Norte,27,4.93
2024-11-16,P6,Norte,25,3.3
2024-11-16,P7,Norte,15,1.6
2024-11-16,P8,Norte,15,5.84
2024-11-16,P9,Norte,22,7.43
2024-11-16,P10,Norte,21,5.85
2024-11-16,P1,Sur,21,9.13
2024-11-16,P2,Sur,17,4.42
2024-11-16,P3,Sur,22,4.55
2024-11-16,P4,Sur,11,5.08
2024-11-16,P5,Sur,19,7.32
2024-11-16,P6,Sur,11,5.75
2024-11-16,P7,Sur,19,2.56
2024-11-16,P8,Sur,21,8.0
2024-11-16,P9,Sur,23,8.29
2024-11-16,P10,Sur,16,8.12
2024-11-17,P1,Centro,22,2.74
2024-11-17,P2,Centro,26,4.43
2024-11-17,P3,Centro,20,6.5
2024-11-17,P4,Centro,21,9.01
2024-11-17,P5,Centro,19,7.81
2024-11-17,P6,Centro,15,7.92
2024-11-17,P7,Centro,16,9.24
2024-11-17,P8,Centro,18,5.53
2024-11-17,P9,Centro,22,4.26
2024-11-17,P10,Centro,19,7.17
2024-11-17,P1,Norte,18,6.34
2024-11-17,P2,Norte,26,9.62
2024-11-17,P3,Norte,20,5.8
2024-11-17,P4,Norte,19,2.59
2024-11-17,P5,Norte,20,9.57
2024-11-17,P6,Norte,22,2.72
2024-11-17,P7,Norte,19,8.5
2024-11-17,P8,Norte,12,2.94
2024-11-17,P9,Norte,25,4.16
2024-11-17,P10,Norte,19,7.98
2024-11-17,P1,Sur,24,9.43
2024-11-17,P2,Sur,24,2.62
2024-11-17,P3,Sur,23,2.42
2024-11-17,P4,Sur,21,5.15
2024-11-17,P5,Sur,23,4.33
2024-11-17,P6,Sur,13,3.09
2024-11-17,P7,Sur,26,8.68
2024-11-17,P8,Sur,28,7.1
2024-11-17,P9,Sur,20,7.24
2024-11-17,P10,Sur,20,5.51
2024-11-18,P1,Centro,20,7.48
2024-11-18,P2,Centro,15,2.87
2024-11-18,P3,Centro,19,4.48
2024-11-18,P4,Centro,21,2.3
2024-11-18,P5,Centro,17,9.38
2024-11-18,P6,Centro,22,8.39
2024-11-18,P7,Centro,23,5.13
2024-11-18,P8,Centro,17,4.1
2024-11-18,P9,Centro,21,5.04
2024-11-18,P10,Centro,22,9.65
2024-11-18,P1,Norte,23,6.7
2024-11-18,P2,Norte,20,4.87
2024-11-18,P3,Norte,23,5.64
2024-11-18,P4,Norte,19,4.72
2024-11-18,P5,Norte,12,8.44
2024-11-18,P6,Norte,17,2.31
2024-11-18,P7,Norte,22,4.93
2024-11-18,P8,Norte,17,7.87
2024-11-18,P9,Norte,17,3.76
2024-11-18,P10,Norte,17,5.87
2024-11-18,P1,Sur,23,6.47
2024-11-18,P2,Sur,18,8.8
2024-11-18,P3,Sur,28,5.52
2024-11-18,P4,Sur,20,6.92
2024-11-18,P5,Sur,23,9.68
2024-11-18,P6,Sur,27,2.41
2024-11-18,P7,Sur,24,5.5
2024-11-18,P8,Sur,22,7.31
2024-11-18,P9,Sur,23,2.31
2024-11-18,P10,Sur,21,3.21
2024-11-19,P1,Centro,23,9.48
2024-11-19,P2,Centro,19,3.84
2024-11-19,P3,Centro,23,3.31
2024-11-19,P4,Centro,21,2.77
2024-11-19,P5,Centro,19,2.57
2024-11-19,P6,Centro,15,7.14
2024-11-19,P7,Centro,24,6.04
2024-11-19,P8,Centro,12,5.69
2024-11-19,P9,Centro,19,9.31
2024-11-19,P10,Centro,16,5.55
2024-11-19,P1,Norte,19,3.82
2024-11-19,P2,Norte,21,2.79
2024-11-19,P3,Norte,26,5.04
2024-11-19,P4,Norte,21,8.37
2024-11-19,P5,Norte,19,4.52
2024-11-19,P6,Norte,21,2.22
2024-11-19,P7,Norte,20,4.04
2024-11-19,P8,Norte,20,9.02
2024-11-19,P9,Norte,17,1.81
2024-11-19,P10,Norte,20,3.51
2024-11-19,P1,Sur,20,3.85
2024-11-19,P2,Sur,11,3.35
2024-11-19,P3,Sur,26,5.12
2024-11-19,P4,Sur,11,9.91
2024-11-19,P5,Sur,23,5.85
2024-11-19,P6,Sur,26,5.95
2024-11-19,P7,Sur,23,8.52
2024-11-19,P8,Sur,19,1.57
2024-11-19,P9,Sur,13,5.86
2024-11-19,P10,Sur,16,3.63
2024-11-20,P1,Centro,10,6.48
2024-11-20,P2,Centro,13,7.58
2024-11-20,P3,Centro,18,5.66
2024-11-20,P4,Centro,18,1.75
2024-11-20,P5,Centro,18,2.05
2024-11-20,P6,Centro,23,2.16
2024-11-20,P7,Centro,26,8.72
2024-11-20,P8,Centro,23,6.6
2024-11-20,P9,Centro,19,2.42
2024-11-20,P10,Centro,17,10.0
2024-11-20,P1,Norte,28,8.39
2024-11-20,P2,Norte,22,7.26
2024-11-20,P3,Norte,18,3.08
2024-11-20,P4,Norte,21,4.15
2024-11-20,P5,Norte,16,9.57
2024-11-20,P6,Norte,25,6.88
2024-11-20,P7,Norte,25,4.28
2024-11-20,P8,Norte,14,2.03
2024-11-20,P9,Norte,24,1.88
2024-11-20,P10,Norte,15,4.97
2024-11-20,P1,Sur,23,6.17
2024-11-20,P2,Sur,19,4.53
2024-11-20,P3,Sur,22,8.18
2024-11-20,P4,Sur,22,7.4
2024-11-20,P5,Sur,20,1.82
2024-11-20,P6,Sur,19,4.35
2024-11-20,P7,Sur,18,6.39
2024-11-20,P8,Sur,30,4.13
2024-11-20,P9,Sur,22,9.62
2024-11-20,P10,Sur,22,4.24
2024-11-21,P1,Centro,20,1.86
2024-11-21,P2,Centro,23,2.09
2024-11-21,P3,Centro,17,1.92
2024-11-21,P4,Centro,21,6.7
2024-11-21,P5,Centro,19,7.94
2024-11-21,P6,Centro,14,4.7
2024-11-21,P7,Centro,20,9.56
2024-11-21,P8,Centro,22,6.56
2024-11-21,P9,Centro,19,8.83
2024-11-21,P10,Centro,18,7.95
2024-11-21,P1,Norte,19,6.06
2024-11-21,P2,Norte,16,9.79
2024-11-21,P3,Norte,24,3.41
2024-11-21,P4,Norte,17,8.69
2024-11-21,P5,Norte,26,4.8
2024-11-21,P6,Norte,30,5.67
2024-11-21,P7,Norte,20,5.51
2024-11-21,P8,Norte,19,5.52
2024-11-21,P9,Norte,18,8.56
2024-11-21,P10,Norte,21,5.54
2024-11-21,P1,Sur,21,4.18
2024-11-21,P2,Sur,21,5.58
2024-11-21,P3,Sur,17,4.51
2024-11-21,P4,Sur,19,7.47
2024-11-21,P5,Sur,18,5.14
2024-11-21,P6,Sur,19,9.49
2024-11-21,P7,Sur,25,5.77
2024-11-21,P8,Sur,16,1.71
2024-11-21,P9,Sur,17,6.08
2024-11-21,P10,Sur,20,1.67
2024-11-22,P1,Centro,28,2.49
2024-11-22,P2,Centro,21,8.3
2024-11-22,P3,Centro,22,8.06
2024-11-22,P4,Centro,29,9.08
2024-11-22,P5,Centro,19,6.0
2024-11-22,P6,Centro,21,7.72
2024-11-22,P7,Centro,14,6.41
2024-11-22,P8,Centro,22,9.41
2024-11-22,P9,Centro,15,4.66
2024-11-22,P10,Centro,20,3.32
2024-11-22,P1,Norte,15,8.38
2024-11-22,P2,Norte,20,1.51
2024-11-22,P3,Norte,23,4.16
2024-11-22,P4,Norte,23,8.68
2024-11-22,P5,Norte,21,7.19
2024-11-22,P6,Norte,19,5.51
2024-11-22,P7,Norte,16,9.9
2024-11-22,P8,Norte,11,8.98
2024-11-22,P9,Norte,23,4.9
2024-11-22,P10,Norte,31,8.02
2024-11-22,P1,Sur,24,7.33
2024-11-22,P2,Sur,22,2.7
2024-11-22,P3,Sur,18,9.99
2024-11-22,P4,Sur,26,7.19
2024-11-22,P5,Sur,21,5.56
2024-11-22,P6,Sur,26,8.47
2024-11-22,P7,Sur,17,6.34
2024-11-22,P8,Sur,18,2.16
2024-11-22,P9,Sur,18,2.72
2024-11-22,P10,Sur,18,4.28
2024-11-23,P1,Centro,27,6.47
2024-11-23,P2,Centro,26,5.1
2024-11-23,P3,Centro,14,5.65
2024-11-23,P4,Centro,21,7.22
2024-11-23,P5,Centro,21,3.96
2024-11-23,P6,Centro,23,8.9
2024-11-23,P7,Centro,20,5.08
2024-11-23,P8,Centro,22,5.29
2024-11-23,P9,Centro,16,5.53
2024-11-23,P10,Centro,12,7.97
2024-11-23,P1,Norte,21,5.31
2024-11-23,P2,Norte,24,4.73
2024-11-23,P3,Norte,27,5.03
2024-11-23,P4,Norte,27,9.41
2024-11-23,P5,Norte,13,8.7
2024-11-23,P6,Norte,19,5.11
2024-11-23,P7,Norte,11,4.06
2024-11-23,P8,Norte,25,2.12
2024-11-23,P9,Norte,19,8.58
2024-11-23,P10,Norte,22,4.75
2024-11-23,P1,Sur,20,8.73
2024-11-23,P2,Sur,12,7.61
2024-11-23,P3,Sur,18,2.72
2024-11-23,P4,Sur,18,7.12
2024-11-23,P5,Sur,27,6.86
2024-11-23,P6,Sur,15,8.55
2024-11-23,P7,Sur,28,4.57
2024-11-23,P8,Sur,17,8.1
2024-11-23,P9,Sur,23,5.92
2024-11-23,P10,Sur,24,9.68
2024-11-24,P1,Centro,20,3.38
2024-11-24,P2,Centro,20,9.54
2024-11-24,P3,Centro,21,2.9
2024-11-24,P4,Centro,13,8.7
2024-11-24,P5,Centro,22,9.82
2024-11-24,P6,Centro,17,7.16
2024-11-24,P7,Centro,12,5.44
2024-11-24,P8,Centro,21,1.63
2024-11-24,P9,Centro,22,8.59
2024-11-24,P10,Centro,20,3.66
2024-11-24,P1,Norte,23,9.01
2024-11-24,P2,Norte,17,1.89
2024-11-24,P3,Norte,19,6.88
2024-11-24,P4,Norte,15,8.3
2024-11-24,P5,Norte,26,2.53
2024-11-24,P6,Norte,20,5.42
2024-11-24,P7,Norte,12,7.1
2024-11-24,P8,Norte,15,7.04
2024-11-24,P9,Norte,18,9.71
2024-11-24,P10,Norte,19,7.44
2024-11-24,P1,Sur,21,2.99
2024-11-24,P2,Sur,17,4.09
2024-11-24,P3,Sur,14,8.45
2024-11-24,P4,Sur,20,4.52
2024-11-24,P5,Sur,11,2.61
2024-11-24,P6,Sur,17,6.93
2024-11-24,P7,Sur,13,6.94
2024-11-24,P8,Sur,22,3.66
2024-11-24,P9,Sur,18,8.29
2024-11-24,P10,Sur,20,3.59
2024-11-25,P1,Centro,22,6.55
2024-11-25,P2,Centro,15,3.96
2024-11-25,P3,Centro,19,6.55
2024-11-25,P4,Centro,18,7.27
2024-11-25,P5,Centro,15,5.55
2024-11-25,P6,Centro,19,7.13
2024-11-25,P7,Centro,16,5.32
2024-11-25,P8,Centro,28,5.31
2024-11-25,P9,Centro,27,3.2
2024-11-25,P10,Centro,16,6.41
2024-11-25,P1,Norte,18,3.54
2024-11-25,P2,Norte,24,9.77
2024-11-25,P3,Norte,30,6.83
2024-11-25,P4,Norte,9,8.75
2024-11-25,P5,Norte,20,1.99
2024-11-25,P6,Norte,16,7.18
2024-11-25,P7,Norte,22,4.59
2024-11-25,P8,Norte,16,9.48
2024-11-25,P9,Norte,30,5.09
2024-11-25,P10,Norte,20,8.94
2024-11-25,P1,Sur,27,1.75
2024-11-25,P2,Sur,32,2.51
2024-11-25,P3,Sur,20,8.5
2024-11-25,P4,Sur,28,4.58
2024-11-25,P5,Sur,18,4.13
2024-11-25,P6,Sur,19,2.28
2024-11-25,P7,Sur,19,9.58
2024-11-25,P8,Sur,21,9.64
2024-11-25,P9,Sur,21,4.22
2024-11-25,P10,Sur,13,8.66
2024-11-26,P1,Centro,20,5.13
2024-11-26,P2,Centro,24,9.52
2024-11-26,P3,Centro,22,5.0
2024-11-26,P4,Centro,14,6.93
2024-11-26,P5,Centro,18,6.69
2024-11-26,P6,Centro,21,9.08
2024-11-26,P7,Centro,24,5.49
2024-11-26,P8,Centro,11,2.64
2024-11-26,P9,Centro,21,8.63
2024-11-26,P10,Centro,25,8.1
2024-11-26,P1,Norte,11,2.23
2024-11-26,P2,Norte,22,8.6
2024-11-26,P3,Norte,12,2.43
2024-11-26,P4,Norte,16,6.06
2024-11-26,P5,Norte,26,4.39
2024-11-26,P6,Norte,19,1.78
2024-11-26,P7,Norte,18,6.34
2024-11-26,P8,Norte,23,7.73
2024-11-26,P9,Norte,17,1.82
2024-11-26,P10,Norte,15,7.32
2024-11-26,P1,Sur,23,9.94
2024-11-26,P2,Sur,24,7.85
2024-11-26,P3,Sur,32,9.03
2024-11-26,P4,Sur,30,9.64
2024-11-26,P5,Sur,13,9.35
2024-11-26,P6,Sur,24,7.23
2024-11-26,P7,Sur,14,2.75
2024-11-26,P8,Sur,19,7.53
2024-11-26,P9,Sur,23,5.24
2024-11-26,P10,Sur,17,1.94
2024-11-27,P1,Centro,22,2.33
2024-11-27,P2,Centro,18,7.36
2024-11-27,P3,Centro,18,6.17
2024-11-27,P4,Centro,19,6.48
2024-11-27,P5,Centro,28,4.24
2024-11-27,P6,Centro,23,9.18
2024-11-27,P7,Centro,24,2.58
2024-11-27,P8,Centro,21,7.53
2024-11-27,P9,Centro,14,9.56
2024-11-27,P10,Centro,17,6.42
2024-11-27,P1,Norte,21,3.48
2024-11-27,P2,Norte,25,6.33
2024-11-27,P3,Norte,27,7.94
2024-11-27,P4,Norte,16,9.7
2024-11-27,P5,Norte,13,4.19
2024-11-27,P6,Norte,16,8.18
2024-11-27,P7,Norte,30,2.28
2024-11-27,P8,Norte,14,9.66
2024-11-27,P9,Norte,26,2.89
2024-11-27,P10,Norte,21,4.95
2024-11-27,P1,Sur,22,2.4
2024-11-27,P2,Sur,17,2.95
2024-11-27,P3,Sur,20,6.32
2024-11-27,P4,Sur,16,3.48
2024-11-27,P5,Sur,26,7.81
2024-11-27,P6,Sur,27,6.88
2024-11-27,P7,Sur,22,7.95
2024-11-27,P8,Sur,21,3.11
2024-11-27,P9,Sur,19,1.59
2024-11-27,P10,Sur,28,4.3
2024-11-28,P1,Centro,20,5.27
2024-11-28,P2,Centro,24,4.62
2024-11-28,P3,Centro,25,5.88
2024-11-28,P4,Centro,21,5.76
2024-11-28,P5,Centro,23,6.33
2024-11-28,P6,Centro,26,7.94
2024-11-28,P7,Centro,22,2.97
2024-11-28,P8,Centro,21,2.81
2024-11-28,P9,Centro,22,4.87
2024-11-28,P10,Centro,18,4.04
2024-11-28,P1,Norte,17,5.59
2024-11-28,P2,Norte,16,5.39
